# pt3456_lin
# underflow	  0.0000000    	  0.0000000    
# overflow	  0.0000000    	  0.0000000    
# sum	  1.4787447    	 0.10480382E-02
# xmin	xmax	cross	numerror
  0.0000000    	  2.0000000    	  1.4787447    	 0.10480382E-02
  2.0000000    	  4.0000000    	  0.0000000    	  0.0000000    
  4.0000000    	  6.0000000    	  0.0000000    	  0.0000000    
  6.0000000    	  8.0000000    	  0.0000000    	  0.0000000    
  8.0000000    	  10.000000    	  0.0000000    	  0.0000000    
  10.000000    	  12.000000    	  0.0000000    	  0.0000000    
  12.000000    	  14.000000    	  0.0000000    	  0.0000000    
  14.000000    	  16.000000    	  0.0000000    	  0.0000000    
  16.000000    	  18.000000    	  0.0000000    	  0.0000000    
  18.000000    	  20.000000    	  0.0000000    	  0.0000000    
  20.000000    	  22.000000    	  0.0000000    	  0.0000000    
  22.000000    	  24.000000    	  0.0000000    	  0.0000000    
  24.000000    	  26.000000    	  0.0000000    	  0.0000000    
  26.000000    	  28.000000    	  0.0000000    	  0.0000000    
  28.000000    	  30.000000    	  0.0000000    	  0.0000000    
  30.000000    	  32.000000    	  0.0000000    	  0.0000000    
  32.000000    	  34.000000    	  0.0000000    	  0.0000000    
  34.000000    	  36.000000    	  0.0000000    	  0.0000000    
  36.000000    	  38.000000    	  0.0000000    	  0.0000000    
  38.000000    	  40.000000    	  0.0000000    	  0.0000000    
  40.000000    	  42.000000    	  0.0000000    	  0.0000000    
  42.000000    	  44.000000    	  0.0000000    	  0.0000000    
  44.000000    	  46.000000    	  0.0000000    	  0.0000000    
  46.000000    	  48.000000    	  0.0000000    	  0.0000000    
  48.000000    	  50.000000    	  0.0000000    	  0.0000000    
  50.000000    	  52.000000    	  0.0000000    	  0.0000000    
  52.000000    	  54.000000    	  0.0000000    	  0.0000000    
  54.000000    	  56.000000    	  0.0000000    	  0.0000000    
  56.000000    	  58.000000    	  0.0000000    	  0.0000000    
  58.000000    	  60.000000    	  0.0000000    	  0.0000000    
  60.000000    	  62.000000    	  0.0000000    	  0.0000000    
  62.000000    	  64.000000    	  0.0000000    	  0.0000000    
  64.000000    	  66.000000    	  0.0000000    	  0.0000000    
  66.000000    	  68.000000    	  0.0000000    	  0.0000000    
  68.000000    	  70.000000    	  0.0000000    	  0.0000000    
  70.000000    	  72.000000    	  0.0000000    	  0.0000000    
  72.000000    	  74.000000    	  0.0000000    	  0.0000000    
  74.000000    	  76.000000    	  0.0000000    	  0.0000000    
  76.000000    	  78.000000    	  0.0000000    	  0.0000000    
  78.000000    	  80.000000    	  0.0000000    	  0.0000000    
  80.000000    	  82.000000    	  0.0000000    	  0.0000000    
  82.000000    	  84.000000    	  0.0000000    	  0.0000000    
  84.000000    	  86.000000    	  0.0000000    	  0.0000000    
  86.000000    	  88.000000    	  0.0000000    	  0.0000000    
  88.000000    	  90.000000    	  0.0000000    	  0.0000000    
  90.000000    	  92.000000    	  0.0000000    	  0.0000000    
  92.000000    	  94.000000    	  0.0000000    	  0.0000000    
  94.000000    	  96.000000    	  0.0000000    	  0.0000000    
  96.000000    	  98.000000    	  0.0000000    	  0.0000000    
  98.000000    	  100.00000    	  0.0000000    	  0.0000000    
  100.00000    	  102.00000    	  0.0000000    	  0.0000000    
  102.00000    	  104.00000    	  0.0000000    	  0.0000000    
  104.00000    	  106.00000    	  0.0000000    	  0.0000000    
  106.00000    	  108.00000    	  0.0000000    	  0.0000000    
  108.00000    	  110.00000    	  0.0000000    	  0.0000000    
  110.00000    	  112.00000    	  0.0000000    	  0.0000000    
  112.00000    	  114.00000    	  0.0000000    	  0.0000000    
  114.00000    	  116.00000    	  0.0000000    	  0.0000000    
  116.00000    	  118.00000    	  0.0000000    	  0.0000000    
  118.00000    	  120.00000    	  0.0000000    	  0.0000000    
  120.00000    	  122.00000    	  0.0000000    	  0.0000000    
  122.00000    	  124.00000    	  0.0000000    	  0.0000000    
  124.00000    	  126.00000    	  0.0000000    	  0.0000000    
  126.00000    	  128.00000    	  0.0000000    	  0.0000000    
  128.00000    	  130.00000    	  0.0000000    	  0.0000000    
  130.00000    	  132.00000    	  0.0000000    	  0.0000000    
  132.00000    	  134.00000    	  0.0000000    	  0.0000000    
  134.00000    	  136.00000    	  0.0000000    	  0.0000000    
  136.00000    	  138.00000    	  0.0000000    	  0.0000000    
  138.00000    	  140.00000    	  0.0000000    	  0.0000000    
  140.00000    	  142.00000    	  0.0000000    	  0.0000000    
  142.00000    	  144.00000    	  0.0000000    	  0.0000000    
  144.00000    	  146.00000    	  0.0000000    	  0.0000000    
  146.00000    	  148.00000    	  0.0000000    	  0.0000000    
  148.00000    	  150.00000    	  0.0000000    	  0.0000000    
  150.00000    	  152.00000    	  0.0000000    	  0.0000000    
  152.00000    	  154.00000    	  0.0000000    	  0.0000000    
  154.00000    	  156.00000    	  0.0000000    	  0.0000000    
  156.00000    	  158.00000    	  0.0000000    	  0.0000000    
  158.00000    	  160.00000    	  0.0000000    	  0.0000000    
  160.00000    	  162.00000    	  0.0000000    	  0.0000000    
  162.00000    	  164.00000    	  0.0000000    	  0.0000000    
  164.00000    	  166.00000    	  0.0000000    	  0.0000000    
  166.00000    	  168.00000    	  0.0000000    	  0.0000000    
  168.00000    	  170.00000    	  0.0000000    	  0.0000000    
  170.00000    	  172.00000    	  0.0000000    	  0.0000000    
  172.00000    	  174.00000    	  0.0000000    	  0.0000000    
  174.00000    	  176.00000    	  0.0000000    	  0.0000000    
  176.00000    	  178.00000    	  0.0000000    	  0.0000000    
  178.00000    	  180.00000    	  0.0000000    	  0.0000000    
  180.00000    	  182.00000    	  0.0000000    	  0.0000000    
  182.00000    	  184.00000    	  0.0000000    	  0.0000000    
  184.00000    	  186.00000    	  0.0000000    	  0.0000000    
  186.00000    	  188.00000    	  0.0000000    	  0.0000000    
  188.00000    	  190.00000    	  0.0000000    	  0.0000000    
  190.00000    	  192.00000    	  0.0000000    	  0.0000000    
  192.00000    	  194.00000    	  0.0000000    	  0.0000000    
  194.00000    	  196.00000    	  0.0000000    	  0.0000000    
  196.00000    	  198.00000    	  0.0000000    	  0.0000000    
  198.00000    	  200.00000    	  0.0000000    	  0.0000000    
